Provider ID,Service Category,Location (City - Subarea),"Coordinates (X, Y)",Rating,Experience,Click Count,Review Count
405,Personal Care (Home Services),Illizi - Djanet,"(26.269, 9.484)",4.0,5 years,127,40
406,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.1,3 years,189,25
407,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.8,8 years,224,74
408,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",3.8,1 years,144,19
409,Carpentry,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.5,6 years,266,77
410,Tailoring & Alteration,Blida - Chrea,"(36.482, 2.831)",4.3,3 years,107,55
411,Painting & Renovation,El Oued - Guemar,"(33.133, 6.9)",3.7,6 years,239,67
412,Painting & Renovation,Skikda - La Cloche,"(36.866, 6.906)",3.6,4 years,157,81
413,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.2,1 years,178,41
414,Auto Repair,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",5.0,10 years,289,77
415,Pest Control,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.0,4 years,214,51
416,Tailoring & Alteration,Blida - Chrea,"(36.482, 2.831)",4.1,9 years,184,89
417,Event Planning,Setif - Belkhir,"(36.185, 5.404)",3.5,2 years,135,46
418,Pest Control,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,5 years,189,53
419,Pest Control,Constantine - Ziadia,"(36.365, 6.613)",4.9,3 years,207,27
420,Babysitting & Childcare,Bejaia - Tizi Rached,"(36.761, 5.748)",3.5,5 years,237,80
421,Babysitting & Childcare,Blida - Chrea,"(36.482, 2.831)",4.8,1 years,191,55
422,Auto Repair,Tiaret - Merine,"(35.371, 1.315)",3.9,6 years,206,74
423,Auto Repair,El Oued - Guemar,"(33.133, 6.9)",3.8,10 years,261,90
424,Personal Care (Home Services),Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.4,1 years,192,57
425,Plumbing,Adrar - Timimoun,"(27.46, 0.286)",4.9,9 years,219,74
426,Electrical Services,Adrar - Timimoun,"(27.46, 0.286)",4.3,6 years,284,66
427,Event Planning,Adrar - Timimoun,"(27.46, 0.286)",4.1,10 years,316,75
428,Personal Care (Home Services),Oran - El Hassi,"(35.72, -0.63)",4.2,7 years,186,95
429,Tailoring & Alteration,Constantine - Ziadia,"(36.365, 6.613)",3.8,4 years,113,39
430,Babysitting & Childcare,Adrar - Timimoun,"(27.46, 0.286)",4.7,10 years,206,84
431,Painting & Renovation,Biskra - El Hassi,"(34.85, 5.72)",4.2,5 years,273,71
432,Tutoring & Educational,Medea - Bordj Menaiel,"(36.267, 2.741)",4.4,6 years,279,78
433,Housekeeping / Cleaning,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.7,7 years,266,71
434,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.8,2 years,204,30
435,Event Planning,Batna - Aïn Touta,"(35.552, 5.804)",4.0,5 years,255,50
436,Plastering & Tiling,Annaba - El Hadjar,"(36.862, 7.76)",4.7,6 years,169,78
437,Housekeeping / Cleaning,El Oued - Guemar,"(33.133, 6.9)",4.6,8 years,242,82
438,Pest Control,Constantine - Ziadia,"(36.365, 6.613)",4.3,9 years,230,85
439,Personal Care (Home Services),Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,5 years,130,69
440,Tailoring & Alteration,Constantine - Ziadia,"(36.365, 6.613)",4.5,5 years,176,59
441,Auto Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.2,10 years,319,100
442,Electrical Services,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.5,6 years,258,78
443,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",4.0,8 years,207,99
444,Home Appliance Repair,Skikda - La Cloche,"(36.866, 6.906)",4.9,2 years,124,38
445,Auto Repair,Annaba - El Hadjar,"(36.862, 7.76)",3.8,3 years,235,57
446,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.0,9 years,244,90
447,Tailoring & Alteration,Bejaia - Tizi Rached,"(36.761, 5.748)",4.5,8 years,323,70
448,Tutoring & Educational,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.2,2 years,97,33
449,Auto Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",4.7,1 years,113,32
450,Personal Care (Home Services),Annaba - El Hadjar,"(36.862, 7.76)",4.6,10 years,271,83
451,Plumbing,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.7,1 years,253,39
452,Personal Care (Home Services),Bejaia - Tizi Rached,"(36.761, 5.748)",4.2,10 years,186,101
453,Carpentry,Annaba - El Hadjar,"(36.862, 7.76)",3.8,7 years,248,87
454,Babysitting & Childcare,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.8,9 years,199,69
455,Painting & Renovation,Batna - Aïn Touta,"(35.552, 5.804)",4.6,8 years,261,79
456,Pest Control,Medea - Bordj Menaiel,"(36.267, 2.741)",4.0,8 years,280,71
457,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.4,10 years,310,81
458,Home Appliance Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.1,1 years,86,57
459,Home Appliance Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.3,8 years,256,89
460,Housekeeping / Cleaning,Biskra - El Hassi,"(34.85, 5.72)",3.7,8 years,223,69
461,Plastering & Tiling,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.2,7 years,224,60
462,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",4.6,6 years,232,78
463,Housekeeping / Cleaning,Adrar - Timimoun,"(27.46, 0.286)",4.2,9 years,207,111
464,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",4.6,4 years,163,67
465,Event Planning,Setif - Belkhir,"(36.185, 5.404)",4.6,8 years,246,74
466,Personal Care (Home Services),Blida - Chrea,"(36.482, 2.831)",3.5,4 years,154,47
467,Event Planning,Blida - Chrea,"(36.482, 2.831)",4.9,3 years,97,71
468,Electrical Services,Batna - Aïn Touta,"(35.552, 5.804)",3.8,6 years,284,90
469,Personal Care (Home Services),Biskra - El Hassi,"(34.85, 5.72)",4.6,7 years,180,74
470,Pest Control,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.3,10 years,252,73
471,Electrical Services,Adrar - Timimoun,"(27.46, 0.286)",3.8,1 years,252,47
472,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",3.8,5 years,209,44
473,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",4.5,10 years,239,73
474,Personal Care (Home Services),Chlef - Tacheta,"(36.153, 1.333)",4.2,10 years,236,87
475,Pest Control,El Oued - Guemar,"(33.133, 6.9)",4.8,8 years,265,78
476,Plumbing,Bejaia - Tizi Rached,"(36.761, 5.748)",5.0,1 years,148,52
477,Pest Control,Blida - Chrea,"(36.482, 2.831)",3.8,5 years,154,63
478,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,4 years,208,61
479,Personal Care (Home Services),Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.4,4 years,143,48
480,Electrical Services,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",5.0,6 years,161,62
481,Event Planning,Batna - Aïn Touta,"(35.552, 5.804)",4.7,2 years,228,58
482,Painting & Renovation,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.5,5 years,275,63
483,Housekeeping / Cleaning,Annaba - El Hadjar,"(36.862, 7.76)",4.7,9 years,178,94
484,Housekeeping / Cleaning,Annaba - El Hadjar,"(36.862, 7.76)",3.6,5 years,246,44
485,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.0,8 years,196,66
486,Housekeeping / Cleaning,El Oued - Guemar,"(33.133, 6.9)",3.8,7 years,252,52
487,Babysitting & Childcare,Biskra - El Hassi,"(34.85, 5.72)",4.5,10 years,293,107
488,Event Planning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.5,9 years,161,68
489,Carpentry,Medea - Bordj Menaiel,"(36.267, 2.741)",3.9,8 years,251,108
490,Babysitting & Childcare,Adrar - Timimoun,"(27.46, 0.286)",4.8,8 years,197,96
491,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.7,5 years,170,63
492,Carpentry,Setif - Belkhir,"(36.185, 5.404)",4.9,8 years,288,81
493,Tutoring & Educational,Bejaia - Tizi Rached,"(36.761, 5.748)",4.2,3 years,233,38
494,Event Planning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,1 years,141,55
495,Housekeeping / Cleaning,Tiaret - Merine,"(35.371, 1.315)",4.0,3 years,194,41
496,Personal Care (Home Services),Oran - El Hassi,"(35.72, -0.63)",3.5,8 years,232,87
497,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.0,4 years,143,57
498,Housekeeping / Cleaning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.5,1 years,77,21
499,Babysitting & Childcare,Chlef - Tacheta,"(36.153, 1.333)",3.7,5 years,138,63
500,Plumbing,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.8,3 years,248,65
501,Painting & Renovation,Blida - Chrea,"(36.482, 2.831)",4.8,3 years,134,55
502,Home Appliance Repair,Skikda - La Cloche,"(36.866, 6.906)",4.0,10 years,210,83
503,Plastering & Tiling,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,5 years,272,59
504,Carpentry,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.0,6 years,245,80
505,Tailoring & Alteration,Illizi - Djanet,"(26.269, 9.484)",3.9,2 years,184,56
506,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",3.9,7 years,262,75
507,Tutoring & Educational,Tiaret - Merine,"(35.371, 1.315)",4.5,2 years,241,44
508,Tailoring & Alteration,Oran - El Hassi,"(35.72, -0.63)",4.3,9 years,265,96
509,Event Planning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,10 years,226,93
510,Tailoring & Alteration,Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,5 years,265,77
511,Housekeeping / Cleaning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,5 years,286,73
512,Personal Care (Home Services),Adrar - Timimoun,"(27.46, 0.286)",4.1,6 years,133,73
513,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,4 years,217,85
514,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",4.7,9 years,237,78
515,Tutoring & Educational,El Oued - Guemar,"(33.133, 6.9)",4.5,1 years,178,43
516,Event Planning,Skikda - La Cloche,"(36.866, 6.906)",4.9,4 years,108,47
517,Pest Control,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.6,6 years,184,79
518,Auto Repair,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,2 years,180,68
519,Home Appliance Repair,Medea - Bordj Menaiel,"(36.267, 2.741)",4.8,5 years,225,87
520,Housekeeping / Cleaning,Illizi - Djanet,"(26.269, 9.484)",4.9,1 years,155,42
521,Electrical Services,Annaba - El Hadjar,"(36.862, 7.76)",4.2,10 years,256,77
522,Auto Repair,Chlef - Tacheta,"(36.153, 1.333)",3.9,8 years,247,63
523,Electrical Services,Constantine - Ziadia,"(36.365, 6.613)",4.7,1 years,118,44
524,Electrical Services,Medea - Bordj Menaiel,"(36.267, 2.741)",3.8,10 years,322,112
525,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.4,6 years,232,91
526,Electrical Services,Adrar - Timimoun,"(27.46, 0.286)",4.6,7 years,260,79
527,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.5,4 years,241,82
528,Tutoring & Educational,Adrar - Timimoun,"(27.46, 0.286)",3.8,10 years,225,76
529,Plumbing,Blida - Chrea,"(36.482, 2.831)",3.9,4 years,205,60
530,Painting & Renovation,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.7,7 years,237,95
531,Pest Control,El Oued - Guemar,"(33.133, 6.9)",3.9,3 years,233,64
532,Home Appliance Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",4.9,9 years,184,100
533,Babysitting & Childcare,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.8,9 years,158,95
534,Painting & Renovation,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.1,8 years,283,72
535,Pest Control,El Oued - Guemar,"(33.133, 6.9)",4.8,9 years,283,92
536,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",3.7,4 years,281,56
537,Tailoring & Alteration,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.8,5 years,144,80
538,Housekeeping / Cleaning,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.8,5 years,139,55
539,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",4.2,6 years,264,87
540,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",4.0,2 years,194,58
541,Tailoring & Alteration,Oran - El Hassi,"(35.72, -0.63)",4.5,6 years,256,53
542,Tailoring & Alteration,Annaba - El Hadjar,"(36.862, 7.76)",4.9,9 years,301,80
543,Electrical Services,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.6,4 years,185,50
544,Personal Care (Home Services),M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,6 years,169,63
545,Pest Control,Batna - Aïn Touta,"(35.552, 5.804)",3.9,9 years,263,79
546,Auto Repair,Setif - Belkhir,"(36.185, 5.404)",4.5,8 years,220,96
547,Tailoring & Alteration,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.6,5 years,149,41
548,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",3.9,2 years,214,60
549,Housekeeping / Cleaning,Chlef - Tacheta,"(36.153, 1.333)",4.6,8 years,171,103
550,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",4.4,2 years,238,47
551,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.7,5 years,198,69
552,Personal Care (Home Services),Biskra - El Hassi,"(34.85, 5.72)",4.4,1 years,197,47
553,Event Planning,Adrar - Timimoun,"(27.46, 0.286)",3.9,7 years,264,77
554,Event Planning,Setif - Belkhir,"(36.185, 5.404)",4.1,10 years,243,99
555,Plastering & Tiling,Tiaret - Merine,"(35.371, 1.315)",4.2,3 years,256,69
556,Plastering & Tiling,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.9,10 years,276,102
557,Home Appliance Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,8 years,242,95
558,Carpentry,Illizi - Djanet,"(26.269, 9.484)",5.0,3 years,132,50
559,Electrical Services,Annaba - El Hadjar,"(36.862, 7.76)",3.9,4 years,125,52
560,Event Planning,Setif - Belkhir,"(36.185, 5.404)",4.5,3 years,114,49
561,Personal Care (Home Services),Ouargla - Hassi Messaoud,"(32.49, 6.266)",5.0,8 years,255,89
562,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.4,9 years,236,87
563,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",3.8,9 years,193,80
564,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.7,8 years,167,85
565,Tutoring & Educational,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.0,10 years,279,107
566,Tailoring & Alteration,Bejaia - Tizi Rached,"(36.761, 5.748)",3.5,10 years,315,104
567,Personal Care (Home Services),Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,1 years,212,47
568,Babysitting & Childcare,Chlef - Tacheta,"(36.153, 1.333)",4.7,6 years,238,68
569,Auto Repair,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.7,8 years,264,78
570,Home Appliance Repair,El Oued - Guemar,"(33.133, 6.9)",4.9,4 years,142,78
571,Carpentry,Medea - Bordj Menaiel,"(36.267, 2.741)",4.8,8 years,216,78
572,Carpentry,Bejaia - Tizi Rached,"(36.761, 5.748)",3.9,8 years,316,80
573,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",4.5,4 years,251,45
574,Electrical Services,Adrar - Timimoun,"(27.46, 0.286)",4.3,1 years,210,43
575,Carpentry,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.3,6 years,290,77
576,Event Planning,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.7,2 years,174,70
577,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.7,10 years,211,115
578,Electrical Services,Annaba - El Hadjar,"(36.862, 7.76)",4.7,1 years,140,45
579,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",4.4,9 years,315,72
580,Electrical Services,Adrar - Timimoun,"(27.46, 0.286)",4.4,8 years,208,69
581,Electrical Services,Constantine - Ziadia,"(36.365, 6.613)",3.9,10 years,186,101
582,Tailoring & Alteration,Illizi - Djanet,"(26.269, 9.484)",3.9,7 years,270,73
583,Carpentry,Biskra - El Hassi,"(34.85, 5.72)",3.7,6 years,245,82
584,Plumbing,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",5.0,8 years,273,89
585,Auto Repair,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.8,9 years,208,65
586,Electrical Services,Blida - Chrea,"(36.482, 2.831)",3.8,6 years,129,53
587,Electrical Services,Annaba - El Hadjar,"(36.862, 7.76)",3.7,1 years,169,55
588,Tailoring & Alteration,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.7,3 years,159,64
589,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.6,5 years,256,61
590,Tailoring & Alteration,Setif - Belkhir,"(36.185, 5.404)",4.1,6 years,133,55
591,Plumbing,Illizi - Djanet,"(26.269, 9.484)",3.8,7 years,245,91
592,Auto Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.9,1 years,142,63
593,Home Appliance Repair,Chlef - Tacheta,"(36.153, 1.333)",4.0,5 years,197,41
594,Plastering & Tiling,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.6,9 years,297,60
595,Personal Care (Home Services),Skikda - La Cloche,"(36.866, 6.906)",3.9,1 years,138,58
596,Painting & Renovation,Biskra - El Hassi,"(34.85, 5.72)",4.0,1 years,146,41
597,Event Planning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,3 years,147,80
598,Event Planning,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.8,2 years,100,58
599,Tutoring & Educational,Adrar - Timimoun,"(27.46, 0.286)",4.3,6 years,248,84
600,Babysitting & Childcare,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.3,1 years,219,74
601,Tutoring & Educational,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.2,1 years,111,75
602,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",4.2,9 years,218,94
603,Event Planning,Skikda - La Cloche,"(36.866, 6.906)",4.2,8 years,240,96
604,Carpentry,Illizi - Djanet,"(26.269, 9.484)",4.0,10 years,213,98
605,Tailoring & Alteration,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,8 years,281,96
606,Tutoring & Educational,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.8,6 years,220,76
607,Tailoring & Alteration,Illizi - Djanet,"(26.269, 9.484)",4.7,8 years,259,72
608,Carpentry,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.3,9 years,262,81
609,Carpentry,Chlef - Tacheta,"(36.153, 1.333)",3.7,10 years,191,114
610,Painting & Renovation,Adrar - Timimoun,"(27.46, 0.286)",3.7,4 years,190,74
611,Carpentry,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.9,1 years,243,20
612,Painting & Renovation,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.9,4 years,152,44
613,Tailoring & Alteration,Oran - El Hassi,"(35.72, -0.63)",4.1,8 years,289,69
614,Personal Care (Home Services),Ghardaia - M'zab Valley,"(32.485, 3.666)",4.1,7 years,216,64
615,Carpentry,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.8,8 years,250,89
616,Event Planning,Annaba - El Hadjar,"(36.862, 7.76)",4.5,6 years,174,67
617,Personal Care (Home Services),Bejaia - Tizi Rached,"(36.761, 5.748)",3.7,1 years,177,55
618,Housekeeping / Cleaning,Blida - Chrea,"(36.482, 2.831)",3.8,2 years,102,56
619,Electrical Services,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.8,5 years,142,56
620,Plastering & Tiling,Setif - Belkhir,"(36.185, 5.404)",4.8,3 years,122,69
621,Personal Care (Home Services),Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.7,10 years,307,87
622,Plastering & Tiling,Medea - Bordj Menaiel,"(36.267, 2.741)",3.6,7 years,276,93
623,Plastering & Tiling,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.9,5 years,159,69
624,Home Appliance Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",3.7,4 years,250,67
625,Carpentry,Oran - El Hassi,"(35.72, -0.63)",4.9,4 years,157,78
626,Housekeeping / Cleaning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.9,3 years,197,68
627,Auto Repair,Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,7 years,305,93
628,Babysitting & Childcare,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.0,10 years,282,100
629,Housekeeping / Cleaning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.8,8 years,228,88
630,Carpentry,Illizi - Djanet,"(26.269, 9.484)",4.2,10 years,236,102
631,Plumbing,Setif - Belkhir,"(36.185, 5.404)",4.0,3 years,97,51
632,Plumbing,Constantine - Ziadia,"(36.365, 6.613)",4.4,2 years,114,44
633,Tutoring & Educational,Bejaia - Tizi Rached,"(36.761, 5.748)",3.6,2 years,167,44
634,Plastering & Tiling,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.0,5 years,240,63
635,Event Planning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.5,6 years,252,76
636,Pest Control,Tiaret - Merine,"(35.371, 1.315)",3.7,2 years,169,45
637,Plumbing,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.1,4 years,164,76
638,Pest Control,Adrar - Timimoun,"(27.46, 0.286)",3.8,5 years,260,67
639,Personal Care (Home Services),Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.6,7 years,270,65
640,Carpentry,Medea - Bordj Menaiel,"(36.267, 2.741)",3.7,3 years,196,40
641,Tailoring & Alteration,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.7,8 years,289,73
642,Electrical Services,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.0,1 years,123,30
643,Auto Repair,Illizi - Djanet,"(26.269, 9.484)",3.5,9 years,275,77
644,Home Appliance Repair,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.7,6 years,198,48
645,Tailoring & Alteration,Blida - Chrea,"(36.482, 2.831)",4.4,8 years,265,73
646,Event Planning,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.6,1 years,166,58
647,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",4.7,7 years,240,89
648,Plumbing,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.5,7 years,140,100
649,Event Planning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.7,1 years,186,48
650,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.4,6 years,195,73
651,Tutoring & Educational,Skikda - La Cloche,"(36.866, 6.906)",3.9,5 years,233,52
652,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.8,5 years,123,64
653,Pest Control,Tiaret - Merine,"(35.371, 1.315)",4.4,8 years,273,77
654,Babysitting & Childcare,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.8,4 years,174,71
655,Event Planning,El Oued - Guemar,"(33.133, 6.9)",4.6,8 years,185,68
656,Pest Control,Blida - Chrea,"(36.482, 2.831)",3.8,4 years,200,64
657,Event Planning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.3,3 years,92,57
658,Pest Control,Illizi - Djanet,"(26.269, 9.484)",3.9,8 years,192,79
659,Tailoring & Alteration,Adrar - Timimoun,"(27.46, 0.286)",4.4,6 years,197,50
660,Tutoring & Educational,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.2,6 years,129,63
661,Housekeeping / Cleaning,Biskra - El Hassi,"(34.85, 5.72)",4.7,3 years,153,59
662,Painting & Renovation,El Oued - Guemar,"(33.133, 6.9)",4.0,2 years,101,74
663,Personal Care (Home Services),Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,9 years,258,94
664,Tailoring & Alteration,Setif - Belkhir,"(36.185, 5.404)",4.2,2 years,212,63
665,Plumbing,Adrar - Timimoun,"(27.46, 0.286)",4.5,9 years,262,97
666,Babysitting & Childcare,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.6,10 years,252,107
667,Housekeeping / Cleaning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",5.0,1 years,98,40
668,Event Planning,Chlef - Tacheta,"(36.153, 1.333)",4.5,9 years,256,106
669,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",4.4,7 years,171,83
670,Plumbing,Illizi - Djanet,"(26.269, 9.484)",4.1,10 years,250,101
671,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",3.9,4 years,233,76
672,Tailoring & Alteration,Constantine - Ziadia,"(36.365, 6.613)",4.4,4 years,249,48
673,Plastering & Tiling,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.2,3 years,135,40
674,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",3.7,2 years,200,41
675,Auto Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.3,10 years,175,76
